"لټونه، کتنه",تالاشی,,,
"ليکنه، کتاب ليکنه",تاليف,,,
"مس، سرپه",تانبا,,,
"ښځينه ، د ښځې اړوند",تانيث,,,
"تروټ ، زيان ",تاوان,,,
"شالنگ، تاويل ",تاويل,,,
"توبه گار، توبه ",تايب,,,
"پخلے، مرسته، نغوره",تائيد,,,
"نرے رنځ، مړهکه، مړخوږے، مړيکه",تب محرکه,,,
"بلونجی، بدلی، بلونجتيا",تبادل,,,
"بدلون، ادل بدل، نورون، نورول",تبادله,,,
"واج، پونگی، لکه د غنمو بدل کې اوربشې يا جوار ورکول، امرل (بارټر سستم )",تبادله جنس,,,
"لتاړ، اټ و سټ، تالاترغه",تباه و برباد,,,
"تاو، گاز، بړاس",تبخير,,,
"مسکا، مسېدنه، مړخندے",تبسم,,,
"پايله، پايليزه، پايڅوړ appendix",تتمہّ,,,
"پلورے، سوداگر، باپارى، پراچه، ونجونے",تجار,,,
"سوداگرى، باپار،  ونج، بنج، ونجون، لاگ",تجارت,,,
"پلورتوکی، د خر څلاو توکی",تجارتی مال,,,
"تجارتی ورکړه راکړه، وپار",تجارتی معامله,,,
"ناجاڼتيا، ناگارتوب، ځان ناپوهه کونه",تجاهل,,,
"گوسنډے، گوسنډنه، ليدے نا ليدے، سترگې پټونه",تجاهل عارفانه,,,
"زياتے، تېرے، بريدماتون، بلوساک، بلوس، بلوسنه",تجاوز,,,
"غلو، تجاوز",تجاوز,,,
"وړاندېزونه، مخښود، تيرۍ",تجاويز,,,
"نوېتوب، نوې کونه",تجديد,,,
ازمېښتى,تجرباتى,,,
"ازماينه، ازمايښت",تجربه,,,
"ازمېښتکار، کارازمايلے",تجربه کار,,,
ازمېښتځے,تجربه گاه,,,
"جره، يلغوز، يواځې، بې واده",تجرد,,,
"ګوښيواله ، يواځېتوب",تجريد,,,
"ريشنه، شننه، سپړنه، ځيرنه، تومبيا",تجزيه,,,
"شناند، شننونکے",تجزيه نگار,,,
"څارنه، لټونه، پلټنه",تجسس,,,
" وجود، پژے",تجسم,,,
"رڼا، ځلا",تجلا,,,
"نور، رڼا، روښنای، پلوشه، شوغله",تجلی,,,
"سينگار، ښکلا، ښايست",تجمل,,,
"مړ دود، گورکپن",تجهيزوتکفين,,,
"وړانديز، مخښود، تيره، راے",تجويز,,,
"ډېرژور، ډونگے، تاترين",تحت الثرى,,,
"په ټکوټکو، ټکی په ټکی، بې ترنمه وېنا",تحت الفظ,,,
لاندې باندې,تحت و فوق,,,
سزا ورکول,تحديد,,,
"ښکوے، ليک، ليکنه، کښنه",تحرير,,,
"ليکنے، ليکلے شوے، کښلے شوے",تحريرى,,,
"خوځون، خوځښت، غورځنگ، مبارزه",تحريک,,,
ژغورنده غورځنگ,تحريک نجات,,,
"ستاينه، شاباسے",تحسين,,,
"ستاينليک، د ستاينې ليک",تحسين نامه,,,
"لاسته راوړنه، ټولونه",تحصيل,,,
زده کړه کونه,تحصيل علم,,,
"ساتنه، ژغورنه، خوند يينه",تحفظ,,,
"چاپېريال ساتنه، پنځساتنه ",تحفظ ماحوليات,,,
"توښه، سوغات، تارتوک، ډالۍ، تبالۍ، کچلين",تحفه,,,
"کمونه، راښکته کونه، کمښت",تحفيف,,,
"سپکاوے، سپکوالے",تحقير,,,
"لټون، څېړنه، سوسکارنه، ډونډ، انگول، پلټنه، ځيرل، ارزول",تحقيق,,,
څيړنتون,تحقيقاتی اداره,,,
ورمنتيا,تحکم,,,
د ورمنتيااړوند,تحکمانه,,,
"بگاښ، مينځگرے",تحکيم,,,
"اواز شننه، اوازپوهيزه شننه",تحليل و تجزيه آوائی,,,
"غريز، زغم، برداشت",تحمل,,,
"سهه و تهه، زغم و پېڅ",تحمل و بردبارى,,,
"اوښتن، پېښتابه، غوړېدنگ",تحول,,,
"سپارنه، ورکونه",تحويل,,,
"پلاز، پاد",تخت,,,
"ټنډار، گټې لوټې ، داړه دوپه، چپاو",تخت و تاراج,,,
"چوډه، دړه، ترنگه، خرے",تخته,,,
" ولانگه، د مړی لامبولو تخته",تخته ,,,
"شاځه، سياځه، شېځه، پلنه تيږه",تخته سنگ,,,
"توره تخته، توره دړه",تخته سياه,,,
"ورانے، زيانکاری، ورانښت",تخريب,,,
"ورانکارے، زيانکارے",تخريبکار,,,
"ورانکارى، زيانکارى",تخريبکارى,,,
"ورانونه، ويجاړونه",تخريف,,,
"ځنگړتيا، ځانگړنه",تخصص,,,
"لنډنوم، ليکے نوم",تخلص,,,
"ماتونه، سرغړونه، ژبماتے",تخلف,,,
"پنځ، زېږښت، نوښت",تخليق,,,
"پنځگر، نوښتگر",تخليق کار,,,
"پنځاندوے، نوښتے",تخليقی,,,
"تخم کشمالو،کشمالوزڼے ، ملو، تخم ملنگه",تخم ريحان,,,
"اټکل، اندازه ",تخمين,,,
" اټکل، اندازه",تخمينه,,,
اټکلشمېر,تخمينی عدد,,,
"ټاکنه، ټاکل ",تخيص,,,
"واند، خيال، الواک",تخيل,,,
"وانديز، گومانى، خيالى",تخيلی,,,
"لارې چارې، روگودر",تدابير,,,
"مخ نيوے، بنديز",تدارک,,,
"هوښيارتيا، سوچ کونه، غورکونه",تدبر,,,
"تابيا، سوچ، غور، لاره چاره، زخه تځار",تدبير,,,
"پوړۍ په پوړۍ، ورو ورو، په مزه مزه، وار په وار",تدريجآ,,,
"لولونه، زده کړه ورکونه، ښونه",تدريس,,,
"ښخونه، گورته ښکته کونه",تدفين,,,
"اوډونه، راټولونه",تدوين,,,
"بړنگ، زړغے، زړه نا زړه، اړونگ",تذبذب,,,
"يادول ، يادونه ",تذکره,,,
"سپکونه، ټيټونه، رسوا کونه",تذليل,,,
"مکر، چل، چم، دوکه",تذوير,,,
"لوند، نمژن، ليمۍ ",تر,,,
خاوره,تراب,,,
"ژباړنې، ترجمې ",تراجم,,,
"تله، کنډه، ترکړۍ، تلازه، تيلم، چنډه، ترېشه",ترازو,,,
"زرتله، ساينسی تله",ترازو حساس,,,
"گرول، ځاږل، توږل",تراشنا,,,
"ملی سندره، ملی لوبه، ملی سرود",ترانه,,,
"پالنه، روزنه",تربيت,,,
"روزنتون، روزنځے",تربيت گاہ,,,
"پوولے، روزلے",تربيت يافته,,,
"اوډون، تړښت، ريښکاړه، پړين",ترتيب,,,
"څلل، اڅڼل ،سنجول",ترتيب دينا,,,
"ژباړون، ژبغاړے",ترجمان,,,
"غوره والے، ښه گڼنه",ترجيح,,,
"بړنگ، زړغے، زړه نا زړه، اړونگ",تردد,,,
"ردښت، رد کول، لغوه کول ",ترديد,,,
"لاوړمه ورځ، دوه ورځې مخکې ",ترسوں,,,
"لېږنه، لېږدونه",ترسيل,,,
"اوبلېږاند، واټرسپلای سستم",ترسيل پانی,,,
"کاړساغ، ترېخ مخے",ترش رو,,,
"هڅونه، لمسونه، ليبونه، ليېدن، ليېدنگ",ترغيب,,,
"پرمختگ، وده، په وړاندې تگ",ترقى,,,
"مخ پر وده، پرمخيون",ترقى پذير,,,
"پرمخيونے، پرمختگے، وشپال",ترقى پسند,,,
"پرمختگواله، پر مختپالنه، وشپالنه",ترقى پسندى,,,
"پرمختللے ، سيگابه، ويکاسه ",ترقى يافته,,,
"پرمختيای هېوادونه ، سيگابه هېوادونه ",ترقياتى ممالک,,,
"ښکلے، ښائسته، گلالے",ترک,,,
"باديانے، مساپر",ترک الوطن,,,
"پرېښودنه، لاس اغستنه ",ترک کرنا,,,
"ساگ، سبزی،سابه، پونډکه، شنه، شوږه",ترکارى,,,
" پاتمړې، پاتوړے ، ميراته ",ترکه,,,
"اوډنه، تړښت، ردهت، جوړاب، جوړښت",ترکيب,,,
"بيا سمونه، بياجوړونه، بيا ليکنه",ترميم,,,
"تړيکه، څړيکه، برېښ، سکاروے",ترنگ انا,,,
"سر، ساز،رېدم",ترنم,,,
"ښاليځ، تاندے، تاند و تازه، تاند و ښېراز",تروتازه,,,
"بابونه، دودونه، رواجونه، خورونه، خپرونه",ترويج,,,
"مارجړۍ، مارموره، پاد زهر",ترياق,,,
"توغړن، تړپېدل",تڑپ,,,
"توغړېدل، لغړېدل",تڑپنا,,,
"سپېڅلتوب، پاکوالے",تزکيه,,,
"رپا، رپېدنه، رېږدېدنه، لړزېدنه",تزلزل,,,
"ښکلے کونه، سينگارونه، ښائسته کونه",تزئين,,,
"سستى، ناراستى",تساهل,,,
"لاس لاندې راوستنه، کابو کونه، ايلل ",تسخير,,,
"ډاډ، سود، کرار، ارام ، ، سکينده ، جبيره ",تسکين,,,
"بهير، روانى، بهيدنگ",تسلسل,,,
"بېواکى، بلواکی",تسلط,,,
"ځانسپارنه، غاړه اېښودنه",تسليم,,,
"غاړه اېښودنه، تن ورکونه، ځانسپارنه",تسليم و رضا,,,
"ډاډگيرنه، دلاسه، غوررسے، سوغه،پوراينه، اسونۍ، سوغ",تسلی,,,
"ورتنے، کچه",تشبيه,,,
"ځانگړتوب ، ځانگړنه ",تشخص,,,
"گربېږنه، نومېرنه",تشخيص,,,
"ټړان، غال، .زوراچونه",تشدد,,,
"ماناکړن، شننه، سپړنه، پاژند",تشريح,,,
"وړانگې خپرول، ورژون",تشعشع,,,
"اسونۍ، ډاډ، تسلا، راټول زړه",تشفى,,,
"مننه، مهربانى، شکريه",تشکر,,,
"بڼه، څېره، جوسه",تشکل,,,
"اړونگ، شک، اندېښنه، ړونگتيا، شک کونه",تشکيک,,,
"تان، جوړښت، رغونه",تشکيل,,,
"هډکږے، ټېټنس",تشنج,,,
"تنده، تاو، جل",تشنگى,,,
"تږے، اوبو ته لېوال",تشنه,,,
"انگروزه، ډنډوره",تشهير,,,
"اندېښنه ، گومه، پسخاک، ويره ، کوټون ",تشويش,,,
"اند ېښمن، بوښند",تشويشناک,,,
"لمسونه، هڅونه، تاتملنه",تشويق,,,
"اند ، واند، انگېرنه",تصّور,,,
"ناځاپه، ناببره",تصادف,,,
"ناڅاپی، ناببرے",تصادفی,,,
"ډغره، ټکره، غړوج",تصادم,,,
"سمونه، کره توب ، تېروتنې لرې کونه",تصحيح,,,
"رښتيا گڼنه، رښتياينه",تصديق,,,
"خرڅ، لگښت",تصرف,,,
"شننه، سپړنه، په ډاگه کونه، ښکاره کونه",تصريح,,,
"وړوکوالے، ورکوټے",تصغير,,,
"چاڼونه، روغه جوړه کونه، هوارونه، سپېڅان",تصفيه,,,
" کلکه اراده، څاړ، ويلاړ، نمات، هوډ، پتېينه",تصميم,,,
"درغلى، دوکه، ځان ښونه",تصنع,,,
"کتاب ليکنه، کښنه",تصنيف,,,
"خيال، گومان، الواک، انگېره",تصور,,,
" خيالی، لويجن",تصوراتی,,,
"انگېروال، انگېرپال",تصوريت پسند,,,
انگېرواله,تصوريت پسندی,,,
"اروه وينځنه، سا وينځنه، من پاکونه",تصوف,,,
"انځور، څېره، نگوښ",تصوير,,,
"انځوريز ، د انځور اړوند",تصويرى,,,
"اړوپېچ، بډ، ناورته والے، ښنته",تضاد,,,
"ښنتې، اړوپېچ",تضادات,,,
"سپکاوے، رسوای",تضحيک,,,
"پاکونه، وينځنه، ولنه",تطهير,,,
"پېژانده، پېژندگلی، پېژندنه، پېژندگلوی",تعارف,,,
د پېژنگلو اړوند,تعارفی,,,
چا پسې کېدنه,تعاقب,,,
"دنگ، لوړ، لوئے مرتبې واله، څښتن",تعالى,,,
"الولتيا، هم اغېزمنى، پخپلو کې يوبل اغېزمنه کول",تعامل,,,
"تساند، مرسته، مدد، همکارى",تعاون,,,
"ستړيا، ستومانی، کړاو",تعب,,,
"مانا کړن، شننه، سپړنه، سوک",تعبير,,,
"سلمه، اريانی، هيښ",تعجب,,,
هېښنده,تعجب انگيز,,,
"هېښتنے، اريانونکے",تعجب خيز,,,
"بيړه، تلوار، تادی، توندی",تعجيل,,,
"انډولگری، نياو",تعد يل,,,
"شمېر، شمېرنه، گنترى",تعداد,,,
مخ گڼه,تعداد صفحه,,,
مړينشمېره,تعداد هلاک شدگان,,,
" مانا را يستنه، ستايل، ستاينه، ستاوندے، لمنځ",تعريف,,,
"غم رازى، غم خورى، غم خوږى",تعزيت,,,
"سزا، تاوان، گوښمالى",تعزير,,,
"کرکه، رخه، کست، بديشنه، تنگليدنه",تعصب,,,
"ځنډېدنه، اټالېدنه ، ځنډ، ځنډمنتيا، بېخبندی، ډب، بنديا",تعطل,,,
"خوشيا، چوټى",تعطيل,,,
"درنښت، درناوے، لوے والے",تعظيم,,,
"تږم، خوړسکه، بدبويه",تعفن,,,
"هوښتيارتيا، غورکونه",تعقل,,,
"څارنه، چا پسې کېدنه",تعقيب,,,
"خپلوى، ريښه، اړون تړون، اشنای، دوستى، تړاو، ترنډه، مراوده، راشه درشه ، اړيکه",تعلق,,,
"پوهنيال، شاگرد، زده کوونکے",تعلم,,,
"پايله، پايليز، پايڅوړ appendix",تعليق,,,
"ماناکړن، سپړنه(تشريح)",تعليق,,,
" ښونه، ښودنه، ښون، ښودون، زده کړه، لوسته، پوه، ليک لوست",تعليم,,,
ښونه و روزنه,تعليم و تربيت,,,
"باسواده، خوانده، زده کړ وال، لوستے، ليک لوستے",تعليم يافته,,,
"ښوونيز، د ښونې اړوند",تعليمى,,,
"رغونه، رغاونه، رغاو، رغاوے، رغښت، ودانونه، ودانښت، ودانی، سازونه، جوړونه",تعمير,,,
"ودانۍ، ابادۍ، رغاونې",تعميرات,,,
"ودانيز، ودانښت",تعميراتی,,,
" بيارغونه، بيا جوړونه، بيا ودانونه ",تعميرنو,,,
ودانښت او ورانښت,تعميروتحريب,,,
"منل، کول، کونگ",تعميل,,,
"انگه کونه، اوڅارونه، مشهورونه",تعميم,,,
"تاويز، بلابند، زغروبې",تعويز,,,
"خوشاله خوشالى، مزې چرچې، انند",تعيش,,,
" تدو، لارټاکنه",تعين,,,
"گومارل، گومارنه، ټاکل",تعينات,,,
"گومارل، گومارنه",تعيناتی,,,
"بې خبرى، ناجاڼى، لاپروای",تغافل,,,
"غزل وينه، دغزل خوبۍ",تغزل,,,
"غبن، درغلى، خيانت",تغلب,,,
"بدلون، اوښتنه، اوښتون، اوښتنگ، گوپزن، کوژن، اوړون",تغير,,,
" اوښتونے، اوښتونکے، اوړونے، ونجېدونکے، ونجوړے",تغيرپذير,,,
